kernel=avx512u M=2048 N=2048 K=2048 threads=1 TI=0 TJ=512 TK=128 iters=3 median_s=0.177913 gflops=96.563 sd_pct=0.08
kernel=avx512u M=2048 N=2048 K=2048 threads=1 TI=0 TJ=512 TK=256 iters=3 median_s=0.185328 gflops=92.700 sd_pct=0.41
kernel=avx512u M=2048 N=2048 K=2048 threads=1 TI=0 TJ=512 TK=512 iters=3 median_s=0.197062 gflops=87.180 sd_pct=0.22
kernel=avx512u M=2048 N=2048 K=2048 threads=1 TI=0 TJ=512 TK=1024 iters=3 median_s=0.214592 gflops=80.058 sd_pct=0.15
kernel=avx512u M=2048 N=2048 K=2048 threads=1 TI=0 TJ=1024 TK=64 iters=3 median_s=0.189293 gflops=90.758 sd_pct=7.94
kernel=avx512u M=2048 N=2048 K=2048 threads=1 TI=0 TJ=1024 TK=128 iters=3 median_s=0.180592 gflops=95.131 sd_pct=0.09
kernel=avx512u M=2048 N=2048 K=2048 threads=1 TI=0 TJ=1024 TK=256 iters=3 median_s=0.233737 gflops=73.501 sd_pct=5.98
kernel=avx512u M=2048 N=2048 K=2048 threads=1 TI=0 TJ=1024 TK=512 iters=3 median_s=0.220661 gflops=77.856 sd_pct=1.99
kernel=avx512u M=2048 N=2048 K=2048 threads=1 TI=0 TJ=1024 TK=1024 iters=3 median_s=0.239775 gflops=71.650 sd_pct=3.30
kernel=avx512u M=2048 N=2048 K=2048 threads=1 TI=0 TJ=2048 TK=64 iters=3 median_s=0.194164 gflops=88.481 sd_pct=6.57
kernel=avx512u M=2048 N=2048 K=2048 threads=1 TI=0 TJ=2048 TK=128 iters=3 median_s=0.251804 gflops=68.227 sd_pct=2.72
kernel=avx512u M=2048 N=2048 K=2048 threads=1 TI=0 TJ=2048 TK=256 iters=3 median_s=0.246161 gflops=69.791 sd_pct=4.15
kernel=avx512u M=2048 N=2048 K=2048 threads=1 TI=0 TJ=2048 TK=512 iters=3 median_s=0.249622 gflops=68.823 sd_pct=2.35
kernel=avx512u M=2048 N=2048 K=2048 threads=1 TI=0 TJ=2048 TK=1024 iters=3 median_s=0.270046 gflops=63.618 sd_pct=2.55
